hCoV-19/Armenia/IMB3-7/2021	betacoronavirus	EPI_ISL_1718300	?	2021-03-18	Asia	Armenia			Asia	Armenia		genome	29884	Human	unknown	unknown	?	B.1.1.7	GRY	National Center of Disease Control and Prevention of the Republic of Armenia	Institute of Molecular Biology NAS RA, Republic of Armenia, Department of Bioengineering, BioinformaticsInstitute and Molecular Biology IBMPh RAU, Republic of Armenia	Arsen Arakelyan, Diana Avetyan, Siras Hakobyan, Gisane Khachatyan, Maria Nikoghosyan, Tamara Sirunyan, Nelli Muradyan, Andranik Chavushyan, Hovsep Ghazaryan, Roksana Zakharyan, Shushan Sargrsyan, Gayane Melik-Pashayan	https://www.gisaid.org/	?	?	26/04/2021	?
hCoV-19/Aruba/AW-RIVM-10750/2021	betacoronavirus	EPI_ISL_1059905	?	2021-01-20	South America	Aruba	Aruba		South America	Aruba	Aruba	genome	29763	Human	unknown	unknown	?	B.1.1.7	GRY	Dutch COVID-19 response team	National Institute for Public Health and the Environment (RIVM)	Adam Meijer, Harry Vennema, Dirk Eggink, Jeroen Cremer, Sharon van den Brink, Bas van der Veer, AnneMarie van den Brandt, Florian Zwagemaker, Dennis Schmitz, Chantal Reusken, on behalf of the national COVID-19 response team	https://www.gisaid.org/	?	?	23/02/2021	?
hCoV-19/Aruba/AW-RIVM-14480/2021	betacoronavirus	EPI_ISL_1165522	?	2021-02-19	South America	Aruba			South America	Aruba		genome	29763	Human	unknown	unknown	?	B.1.1.7	GRY	Dutch COVID-19 response team	National Institute for Public Health and the Environment (RIVM)	Adam Meijer, Harry Vennema, Dirk Eggink, Jeroen Cremer, Sharon van den Brink, Bas van der Veer, AnneMarie van den Brandt, Florian Zwagemaker, Dennis Schmitz, Chantal Reusken, on behalf of the national COVID-19 response team	https://www.gisaid.org/	?	?	05/03/2021	?
hCoV-19/Aruba/AW-RIVM-15938/2021	betacoronavirus	EPI_ISL_1232613	?	2021-02-22	South America	Aruba	Aruba		South America	Aruba	Aruba	genome	29763	Human	20	unknown	?	B.1.1.7	GRY	Dutch COVID-19 response team	National Institute for Public Health and the Environment (RIVM)	Adam Meijer, Harry Vennema, Dirk Eggink, Jeroen Cremer, Sharon van den Brink, Bas van der Veer, AnneMarie van den Brandt, Florian Zwagemaker, Dennis Schmitz, Chantal Reusken, on behalf of the national COVID-19 response team	https://www.gisaid.org/	?	?	12/03/2021	?
hCoV-19/Aruba/AW-RIVM-33489/2021	betacoronavirus	EPI_ISL_2303026	?	2021-05-11	South America	Aruba	Aruba		South America	Aruba	Aruba	genome	29763	Human	unknown	unknown	?	B.1.1.7	GRY	Dutch COVID-19 response team	National Institute for Public Health and the Environment (RIVM)	Adam Meijer, Harry Vennema, Dirk Eggink, Jeroen Cremer, Sharon van den Brink, Bas van der Veer, AnneMarie van den Brandt, Lisa Wijsman, Kim Freriks, Ryanne Jaarsma, Euníce Then, Lynn Aarts, Sanne Bos, Melissa van Tuil, Linda van de Nes, Sjoerd Kuiling, James Groot, Florian Zwagemaker, Dennis Schmitz, Annelies Kroneman, Karim Hajji, Chantal Reusken, on behalf of the national COVID-19 response team	https://www.gisaid.org/	?	?	27/05/2021	?
hCoV-19/Austria/CeMM11759/2021	betacoronavirus	EPI_ISL_2757997	?	2021-06-10	Europe	Austria	Salzburg		Europe	Austria	Salzburg	genome	29763	Human	unknown	unknown	?	B.1.1.7	GRY	Austrian Agency for Health and Food Safety (AGES)	Bergthaler laboratory, CeMM Research Center for Molecular Medicine of the Austrian Academy of Sciences	Lukas Endler, Anna Schedl, Fabian Amman, Petr Triska, Matthew Thornton, Thomas Penz, Benedikt Agerer, Maelle Le Moing, Michael Schuster, Bekir Erguner, Jan Laine, Martin Senekowitsch, Christoph Bock, Andreas Bergthaler	https://www.gisaid.org/	?	?	01/07/2021	?
hCoV-19/Austria/CeMM3726/2021	betacoronavirus	EPI_ISL_1008346	?	2021-01-29	Europe	Austria	Vienna	Wien-Stadt	Europe	Austria	Vienna	genome	29763	Human	99	Male	?	B.1.1.7	GRY	Department of Laboratory Medicine, Division of Clinical Virology, University of Medicine, Vienna	Bergthaler laboratory, CeMM Research Center for Molecular Medicine of the Austrian Academy of Sciences	Lukas Endler, Anna Schedl, Thomas Penz, Benedikt Agerer, Maelle Le Moing, Michael Schuster, Bekir Erguner, Jan Laine, Martin Senekowitsch, Christoph Bock, Andreas Bergthaler	https://www.gisaid.org/	?	?	16/02/2021	?
hCoV-19/Austria/CeMM6299/2021	betacoronavirus	EPI_ISL_11229436	?	2021-03-16	Europe	Austria	Salzburg		Europe	Austria	Salzburg	genome	29764	Human	51	Male	?	B.1.1.7	GRY	Austrian Agency for Health and Food Safety (AGES)	Bergthaler laboratory, CeMM Research Center for Molecular Medicine of the Austrian Academy of Sciences	Lukas Endler, Anna Schedl, Fabian Amman, Petr Triska, Matthew Thornton, Thomas Penz, Benedikt Agerer, Michelle Chan, Michael Schuster, Bekir Erguner, Jan Laine, Martin Senekowitsch, Christoph Bock, Andreas Bergthaler	https://www.gisaid.org/	?	?	21/03/2022	?
hCoV-19/Austria/CeMM7945/2021	betacoronavirus	EPI_ISL_1965501	?	2021-03-27	Europe	Austria	Tyrol		Europe	Austria	Tyrol	genome	29764	Human	unknown	unknown	?	B.1.1.7	GRY	HG Pharma GmbH	Bergthaler laboratory, CeMM Research Center for Molecular Medicine of the Austrian Academy of Sciences	Lukas Endler, Anna Schedl, Fabian Amman, Petr Triska, Thomas Penz, Benedikt Agerer, Maelle Le Moing, Michael Schuster, Bekir Erguner, Jan Laine, Martin Senekowitsch, Christoph Bock, Andreas Bergthaler	https://www.gisaid.org/	?	?	08/05/2021	?
hCoV-19/Austria/CeMM9641/2021	betacoronavirus	EPI_ISL_2485132	?	2021-05-20	Europe	Austria	Vienna		Europe	Austria	Vienna	genome	29764	Human	40	Male	?	B.1.1.7	GRY	Austrian Agency for Health and Food Safety (AGES)	Bergthaler laboratory, CeMM Research Center for Molecular Medicine of the Austrian Academy of Sciences	Lukas Endler, Anna Schedl, Fabian Amman, Petr Triska, Thomas Penz, Benedikt Agerer, Maelle Le Moing, Michael Schuster, Bekir Erguner, Jan Laine, Martin Senekowitsch, Christoph Bock, Andreas Bergthaler	https://www.gisaid.org/	?	?	11/06/2021	?
hCoV-19/Azerbaijan/Aghayev-09/2021	betacoronavirus	EPI_ISL_2161030	?	2021-02-01	Europe	Azerbaijan			Europe	Azerbaijan		genome	29835	Human	unknown	unknown	?	B.1.1.7	GRY	National Hematology and Transfusiology Center	National Hematology and Transfusiology Center	Aghayev AR	https://www.gisaid.org/	?	?	19/05/2021	?
hCoV-19/Azerbaijan/Aghayev-10/2021	betacoronavirus	EPI_ISL_2161031	?	2021-02-01	Europe	Azerbaijan			Europe	Azerbaijan		genome	29839	Human	unknown	unknown	?	B.1.1.7	GRY	National Hematology and Transfusiology Center	National Hematology and Transfusiology Center	Aghayev AR	https://www.gisaid.org/	?	?	19/05/2021	?
hCoV-19/Azerbaijan/Aghayev-11/2021	betacoronavirus	EPI_ISL_2161032	?	2021-02-07	Europe	Azerbaijan			Europe	Azerbaijan		genome	29839	Human	unknown	unknown	?	B.1.1.7	GRY	National Hematology and Transfusiology Center	National Hematology and Transfusiology Center	Aghayev AR	https://www.gisaid.org/	?	?	19/05/2021	?
hCoV-19/Bahamas/47989/2021	betacoronavirus	EPI_ISL_4237442	?	2021-05-17	North America	The Bahamas			North America	The Bahamas		genome	29800	Human	unknown	unknown	?	B.1.1.7	GR	Reference Laboratory of the Ministry of Health Royal Victoria Gardens	Laboratory of Respiratory Viruses and Measles, Oswaldo Cruz Institute, FIOCRUZ	Paola Resende, Luciana Appolinario, Fernando Motta, Anna Carolina Paixao, Ana Carolina Mendonca, Ighor Leonardo Arantes Gomes, Agatha Cristinne Prudencio, Alice Sampaio Rocha, Taina Venas, Elisa Cavalcante Pereira, Renata Serrano Lopes, Indira Martins, Jessica Edwards, Marilda Siqueira on behalf of the Fiocruz COVID-19 Genomic Surveillance Network	https://www.gisaid.org/	?	?	16/09/2021	?
hCoV-19/Bahamas/47990/2021	betacoronavirus	EPI_ISL_4237389	?	2021-05-17	North America	The Bahamas			North America	The Bahamas		genome	29813	Human	unknown	unknown	?	B.1.1.7	GRY	Reference Laboratory of the Ministry of Health Royal Victoria Gardens	Laboratory of Respiratory Viruses and Measles, Oswaldo Cruz Institute, FIOCRUZ	Paola Resende, Luciana Appolinario, Fernando Motta, Anna Carolina Paixao, Ana Carolina Mendonca, Ighor Leonardo Arantes Gomes, Agatha Cristinne Prudencio, Alice Sampaio Rocha, Taina Venas, Elisa Cavalcante Pereira, Renata Serrano Lopes, Indira Martins, Jessica Edwards, Marilda Siqueira on behalf of the Fiocruz COVID-19 Genomic Surveillance Network	https://www.gisaid.org/	?	?	16/09/2021	?
hCoV-19/Bahrain/341702536/2021	betacoronavirus	EPI_ISL_1660461	?	2021-03-18	Asia	Bahrain			Asia	Bahrain		genome	29185	Human	unknown	unknown	?	B.1.1.7	GRY	Communicable Disease Laboratory,  Public Health Directorate	Communicable Disease Laboratory,  Public Health Directorate	Alwasti,H., AlHujairi,Z., AlAbbas,Z., Marhoon,A., Almoamen,G.	https://www.gisaid.org/	?	?	19/04/2021	?
hCoV-19/Bahrain/600090629/2021	betacoronavirus	EPI_ISL_14132961	?	2021-02-22	Asia	Bahrain			Asia	Bahrain		genome	29797	Human	unknown	unknown	?	B.1.1.7	GRY	Communicable Disease Laboratory, Public Health Directorate	Communicable Disease Laboratory, Public Health Directorate	Alwasti, H., Altaif, Z., AlHujairi, Z., AlAbbas, Z., Marhoon, A.	https://www.gisaid.org/	?	?	07/03/2021	?
hCoV-19/Bahrain/CDLPHD-0000287/2021	betacoronavirus	EPI_ISL_14133025	?	2021-02-04	Asia	Bahrain			Asia	Bahrain		genome	29796	Human	unknown	unknown	?	B.1.1.7	GRY	Communicable Disease Laboratory, Public Health Directorate	Communicable Disease Laboratory, Public Health Directorate	Alwasti, H., Altaif, Z., AlHujairi, Z., AlAbbas, Z., Marhoon, A.	https://www.gisaid.org/	?	?	25/02/2021	?
hCoV-19/Bahrain/NPS-27/2021	betacoronavirus	EPI_ISL_2812556	?	2021-06-14	Asia	Bahrain			Asia	Bahrain		genome	29818	Human	unknown	unknown	?	B.1.1.7	GRY	Communicable Disease Laboratory,  Public Health Directorate	Communicable Disease Laboratory,  Public Health Directorate	Alwasti,H., AlHujairi,Z., AlAbbas,Z., Marhoon,A., Almoamen,G.	https://www.gisaid.org/	?	?	28/06/2021	?
hCoV-19/Bangladesh/icddrb-1210613013/2021	betacoronavirus	EPI_ISL_2627371	?	2021-06-06	Asia	Bangladesh	Chittagong		Asia	Bangladesh	Chittagong	genome	29763	Human	46	Male	?	B.1.1.7	GR	Virology Laboratory, International Centre for Diarrhoeal Disease Research, Bangladesh (ICDDR,B)	Virology Laboratory, International Centre for Diarrhoeal Disease Research, Bangladesh (ICDDR,B)	Mohammad Enayet Hossain, Mojnu Miah, Rashedul Hasan, Md. Mahfuzur Rahman, Mohammed Ziaur Rahman, Mustafizur Rahman	https://www.gisaid.org/	?	?	21/06/2021	?
hCoV-19/Bangladesh/icddrb-GEB-CU-41/2021	betacoronavirus	EPI_ISL_2620732	?	2021-05-20	Asia	Bangladesh	Chittagong	Hathazari	Asia	Bangladesh	Chittagong	genome	29763	Human	48	Female	?	B.1.1.7	GR	Functional Genomics and Proteomics Laboratory (FGPL), Department of Genetic Engineering and Biotechnology, University of Chittagong	Virology Laboratory, International Centre for Diarrhoeal Disease Research, Bangladesh (ICDDR,B)	Dr. Mohammad Al-Forkan, Dr. Sujat Paul, Dr. Laila Khaleda, Mojnu Miah, Rashedul Hasan, Md. Jibran Alam, Amit Datta, Rahee Hasan Chowdhury, Shuva Das, Inzamamul Ismail Shawon, Md. Abdur Rahman, Miftah Mushfique, Amlan Bhattacharjee, Dr. Mustafizur Rahman, Dr. Mohammad Enayet Hossain	https://www.gisaid.org/	?	?	20/06/2021	?
hCoV-19/Bangladesh/ideSHi-S-18/2021	betacoronavirus	EPI_ISL_1750960	?	2021-03-11	Asia	Bangladesh	Dhaka		Asia	Bangladesh	Dhaka	genome	29763	Human	51	Female	?	B.1.1.7	GRY	Institute of Epidemiology, Disease Control and Research (IEDCR)	Institute for Developing Science and Health Initiatives (ideSHi)	Hassan Afrad, Sadia Rahman, Fidausi Qadri, Tahmina Shirin	https://www.gisaid.org/	?	?	27/04/2021	?
hCoV-19/Barbados/71159/2021	betacoronavirus	EPI_ISL_2678169	?	2021-05-04	North America	Barbados			North America	Barbados		genome	29763	Human	unknown	unknown	?	B.1.1.7	GRY	The Caribbean Public Health Agency	Carrington Lab, Department of Preclinical Sciences, Faculty of Medical Sciences, The University of the West Indies, St Augustine Campus	Nikita S. D. Sahadeo, Arianne Brown-Jordan, Sarah Hill, Vernie Ramkissoon, Anushka Ramjag, Kenneth George, Avery Hinds, Risha Singh, SueMin Nathaniel, Nuno Faria, Oliver Pybus, Gabriel Escobar, Christine V. F. Carrington	https://www.gisaid.org/	?	?	25/06/2021	?
hCoV-19/Barbados/BRB50403/2021	betacoronavirus	EPI_ISL_977659	?	2021-01-03	North America	Barbados			North America	Barbados		genome	29763	Human	unknown	unknown	?	B.1.1.7	GRY	Caribbean Public Health Agency	Carrington Lab, Department of PreClinical Sciences, Building 36, First Floor Biochemistry Unit, Faculty of Medical Sciences, The University of the West Indies	Nikita S. D. Sahadeo, Arianne Brown-Jordan, Vernie Ramkissoon, Sarah Hill, Naresh Nandram, Avery Hinds, Kenneth George, Jerome Foster, Stanley Giddings, Karla Georges, Marsha Ivey, Rahul Naidu, Risha Singh, SueMin Nathaniel, Rajini Haraksingh, Jaya Jayaraman, Chinna Chinnadurai, Adesh Ramsubhag, Nuno Faria, Oliver Pybus, Christopher Oura, Gabriel Escobar, Christine V. F. Carrington	https://www.gisaid.org/	?	?	11/02/2021	?
